clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000001673153E0,4,bufwrite,4,3,4,0
000000016731CCC0,7,bufwrite,2,4,3,7
000000016732DFC0,32,bufwrite,2,4,3,6
0000000167331AA0,14,bufwrite,4,3,4,4
0000000167339320,28,bufwrite,4,3,4,2
0000000167339400,13,bufwrite,4,3,4,3
000000016734BD00,35,bufwrite,2,4,3,1
00000001673566C0,14,bufwrite,2,4,3,4
00000001673648C0,28,bufwrite,2,4,3,2
0000000167366E60,13,bufwrite,2,4,3,3
0000000167377540,31,bufwrite,4,3,4,5
0000000167380520,33,bufwrite,4,3,4,7
00000001673820C0,5,bufwrite,4,3,4,1
000000016738CC40,4,bufwrite,2,4,3,0
0000000167396E40,16,bufwrite,4,3,4,6
00000001673A3680,31,bufwrite,2,4,3,5
00000001673A5CE0,5,bufwrite,2,4,3,1
00000001673ACF80,12,bufwrite,4,3,4,2
00000001673C27C0,8,bufwrite,4,3,4,3
00000001673C5C60,16,bufwrite,2,4,3,6
00000001673CA420,33,bufwrite,2,4,3,7
00000001673D5200,12,bufwrite,2,4,3,2
00000001673F2760,27,bufwrite,4,3,4,1
00000001673FC900,34,bufwrite,4,3,4,0
00000001674010C0,30,bufwrite,4,3,4,4
0000000167401340,24,bufwrite,4,3,4,6
00000001674047E0,8,bufwrite,2,4,3,3
00000001674146A0,27,bufwrite,2,4,3,1
0000000167435B00,30,bufwrite,2,4,3,4
000000016743DFC0,17,bufwrite,4,3,4,7
0000000167446080,24,bufwrite,2,4,3,6
0000000167456700,17,bufwrite,2,4,3,7
0000000167459D20,15,bufwrite,4,3,4,5
000000016745AF60,20,bufwrite,4,3,4,2
0000000167464800,34,bufwrite,2,4,3,0
0000000167488200,29,bufwrite,4,3,4,3
000000016748A1E0,19,bufwrite,4,3,4,1
000000016748BDE0,25,bufwrite,4,3,4,7
000000016749F4E0,18,bufwrite,4,3,4,0
00000001674A4DC0,32,bufwrite,4,3,4,6
00000001674AC520,22,bufwrite,4,3,4,4
00000001674AF960,19,bufwrite,2,4,3,1
00000001674B90A0,20,bufwrite,2,4,3,2
00000001674B9540,15,bufwrite,2,4,3,5
00000001674BD600,29,bufwrite,2,4,3,3
00000001674CDAE0,25,bufwrite,2,4,3,7
00000001674D0880,18,bufwrite,2,4,3,0
00000001674D1FA0,22,bufwrite,2,4,3,4
00000001674D4240,32,bufwrite,2,4,3,6
0000000167508700,23,bufwrite,4,3,4,5
000000016750DF20,16,bufwrite,4,3,4,6
000000016750EB20,35,bufwrite,4,3,4,1
0000000167517C80,9,bufwrite,4,3,4,4
000000016751E0C0,11,bufwrite,4,3,4,2
0000000167530EA0,16,bufwrite,2,4,3,6
00000001675363E0,11,bufwrite,2,4,3,2
00000001675448A0,23,bufwrite,2,4,3,5
00000001675665C0,28,bufwrite,4,3,4,2
0000000167567360,21,bufwrite,4,3,4,3
0000000167571EE0,35,bufwrite,2,4,3,1
0000000167572B00,7,bufwrite,4,3,4,7
0000000167573880,6,bufwrite,4,3,4,5
0000000167577140,10,bufwrite,4,3,4,0
0000000167578660,24,bufwrite,4,3,4,6
000000016758BFE0,9,bufwrite,2,4,3,4
000000016758E1A0,28,bufwrite,2,4,3,2
00000001675A6100,24,bufwrite,2,4,3,6
00000001675A8680,21,bufwrite,2,4,3,3
00000001675AD9A0,6,bufwrite,2,4,3,5
00000001675B2C40,7,bufwrite,2,4,3,7
00000001675BB140,5,bufwrite,4,3,4,1
00000001675C6B00,14,bufwrite,4,3,4,4
00000001675D5100,32,bufwrite,4,3,4,6
00000001675F15E0,33,bufwrite,4,3,4,7
00000001675FBDC0,14,bufwrite,2,4,3,4
0000000167600740,32,bufwrite,2,4,3,6
0000000167606CE0,12,bufwrite,4,3,4,2
0000000167623340,13,bufwrite,4,3,4,3
0000000167628760,31,bufwrite,4,3,4,5
0000000167628900,5,bufwrite,2,4,3,1
0000000167628D00,33,bufwrite,2,4,3,7
0000000167630160,10,bufwrite,2,4,3,0
000000016763ECC0,12,bufwrite,2,4,3,2
0000000167651C20,31,bufwrite,2,4,3,5
000000016767AAA0,27,bufwrite,4,3,4,1
000000016767C880,16,bufwrite,4,3,4,6
00000001676843C0,20,bufwrite,4,3,4,2
00000001676879E0,26,bufwrite,4,3,4,0
0000000167688C60,13,bufwrite,2,4,3,3
000000016768D580,30,bufwrite,4,3,4,4
000000016769D360,15,bufwrite,4,3,4,5
00000001676AC7C0,20,bufwrite,2,4,3,2
00000001676B46C0,16,bufwrite,2,4,3,6
00000001676B6140,30,bufwrite,2,4,3,4
00000001676B6C80,27,bufwrite,2,4,3,1
00000001676CD0E0,26,bufwrite,2,4,3,0
00000001676D2720,15,bufwrite,2,4,3,5
00000001676E0660,8,bufwrite,4,3,4,3
00000001676E6360,17,bufwrite,4,3,4,7
0000000167707700,24,bufwrite,4,3,4,6
000000016770A9E0,23,bufwrite,4,3,4,5
000000016770D1C0,8,bufwrite,2,4,3,3
00000001677180C0,17,bufwrite,2,4,3,7
00000001677209C0,4,bufwrite,4,3,4,0
0000000167722C40,19,bufwrite,4,3,4,1
0000000167730680,11,bufwrite,4,3,4,2
0000000167745060,23,bufwrite,2,4,3,5
0000000167745180,4,bufwrite,2,4,3,0
00000001677480C0,29,bufwrite,4,3,4,3
0000000167755380,24,bufwrite,2,4,3,6
000000016775E060,22,bufwrite,4,3,4,4
000000016775F240,19,bufwrite,2,4,3,1
000000016777CE00,6,bufwrite,4,3,4,5
0000000167792E20,29,bufwrite,2,4,3,3
000000016779B900,32,bufwrite,4,3,4,6
00000001677A1380,35,bufwrite,4,3,4,1
00000001677A4C80,6,bufwrite,2,4,3,5
00000001677B13C0,22,bufwrite,2,4,3,4
00000001677B1A00,25,bufwrite,4,3,4,7
00000001677B34A0,11,bufwrite,2,4,3,2
00000001677B6BC0,34,bufwrite,4,3,4,0
00000001677D0B00,25,bufwrite,2,4,3,7
00000001677D4CA0,21,bufwrite,4,3,4,3
00000001677E0E00,35,bufwrite,2,4,3,1
00000001677F1CC0,32,bufwrite,2,4,3,6
00000001677F5700,9,bufwrite,4,3,4,4
00000001678064E0,34,bufwrite,2,4,3,0
000000016780B600,21,bufwrite,2,4,3,3
0000000167816BA0,31,bufwrite,4,3,4,5
0000000167823220,7,bufwrite,4,3,4,7
000000016782EB00,16,bufwrite,4,3,4,6
00000001678378A0,5,bufwrite,4,3,4,1
000000016783C860,9,bufwrite,2,4,3,4
0000000167851420,13,bufwrite,4,3,4,3
00000001678549E0,31,bufwrite,2,4,3,5
0000000167856C60,16,bufwrite,2,4,3,6
0000000167861080,7,bufwrite,2,4,3,7
0000000167862620,18,bufwrite,4,3,4,0
000000016786E680,28,bufwrite,4,3,4,2
000000016787FA60,14,bufwrite,4,3,4,4
0000000167884380,5,bufwrite,2,4,3,1
000000016789B1C0,18,bufwrite,2,4,3,0
000000016789B360,13,bufwrite,2,4,3,3
000000016789F5E0,28,bufwrite,2,4,3,2
00000001678AD680,14,bufwrite,2,4,3,4
00000001678BB1E0,15,bufwrite,4,3,4,5
00000001678BECE0,24,bufwrite,4,3,4,6
00000001678C1280,33,bufwrite,4,3,4,7
00000001678DD260,8,bufwrite,4,3,4,3
00000001678F3420,24,bufwrite,2,4,3,6
00000001678FDCA0,30,bufwrite,4,3,4,4
0000000167906D60,10,bufwrite,4,3,4,0
00000001679084E0,8,bufwrite,2,4,3,3
000000016790EDE0,33,bufwrite,2,4,3,7
0000000167911EE0,27,bufwrite,4,3,4,1
00000001679122A0,15,bufwrite,2,4,3,5
0000000167915780,12,bufwrite,4,3,4,2
00000001679317E0,12,bufwrite,2,4,3,2
0000000167937140,27,bufwrite,2,4,3,1
0000000167937F60,10,bufwrite,2,4,3,0
000000016793DC40,30,bufwrite,2,4,3,4
0000000167957B40,32,bufwrite,4,3,4,6
00000001679710A0,22,bufwrite,4,3,4,4
0000000167980A00,17,bufwrite,4,3,4,7
00000001679849A0,29,bufwrite,4,3,4,3
0000000167986D00,20,bufwrite,4,3,4,2
0000000167991CE0,32,bufwrite,2,4,3,6
00000001679956E0,19,bufwrite,4,3,4,1
0000000167996760,23,bufwrite,4,3,4,5
00000001679A2E80,22,bufwrite,2,4,3,4
00000001679B9620,26,bufwrite,4,3,4,0
00000001679C14A0,20,bufwrite,2,4,3,2
00000001679C2180,17,bufwrite,2,4,3,7
00000001679C2A20,29,bufwrite,2,4,3,3
00000001679C61E0,23,bufwrite,2,4,3,5
00000001679DE4A0,16,bufwrite,4,3,4,6
0000000167A01940,21,bufwrite,4,3,4,3
0000000167A04300,25,bufwrite,4,3,4,7
0000000167A068C0,16,bufwrite,2,4,3,6
0000000167A0A080,9,bufwrite,4,3,4,4
0000000167A112C0,19,bufwrite,2,4,3,1
0000000167A126E0,11,bufwrite,4,3,4,2
0000000167A1C7C0,26,bufwrite,2,4,3,0
0000000167A30B80,11,bufwrite,2,4,3,2
0000000167A375A0,21,bufwrite,2,4,3,3
0000000167A3CB00,9,bufwrite,2,4,3,4
0000000167A54280,4,bufwrite,4,3,4,0
0000000167A5B740,25,bufwrite,2,4,3,7
0000000167A71480,6,bufwrite,4,3,4,5
0000000167A7FAC0,28,bufwrite,4,3,4,2
0000000167A825E0,24,bufwrite,4,3,4,6
0000000167A8C7C0,4,bufwrite,2,4,3,0
0000000167A95860,13,bufwrite,4,3,4,3
0000000167A9F880,7,bufwrite,4,3,4,7
0000000167AA03C0,35,bufwrite,4,3,4,1
0000000167AA7460,6,bufwrite,2,4,3,5
0000000167AB5D00,14,bufwrite,4,3,4,4
0000000167AC36E0,28,bufwrite,2,4,3,2
0000000167AC9100,24,bufwrite,2,4,3,6
0000000167AC9C00,7,bufwrite,2,4,3,7
0000000167AD5BC0,13,bufwrite,2,4,3,3
0000000167ADB4C0,34,bufwrite,4,3,4,0
0000000167AE1C00,35,bufwrite,2,4,3,1
0000000167AFC080,31,bufwrite,4,3,4,5
0000000167B01900,34,bufwrite,2,4,3,0
0000000167B039A0,14,bufwrite,2,4,3,4
0000000167B18400,5,bufwrite,4,3,4,1
0000000167B25500,12,bufwrite,4,3,4,2
0000000167B281A0,33,bufwrite,4,3,4,7
0000000167B2E880,31,bufwrite,2,4,3,5
0000000167B33380,32,bufwrite,4,3,4,6
0000000167B42600,5,bufwrite,2,4,3,1
0000000167B4DBC0,12,bufwrite,2,4,3,2
0000000167B5DA00,18,bufwrite,4,3,4,0
0000000167B64800,8,bufwrite,4,3,4,3
0000000167B6DAE0,15,bufwrite,4,3,4,5
0000000167B71A80,32,bufwrite,2,4,3,6
0000000167B82A00,27,bufwrite,4,3,4,1
0000000167B851E0,33,bufwrite,2,4,3,7
0000000167B98240,30,bufwrite,4,3,4,4
0000000167B98560,8,bufwrite,2,4,3,3
0000000167B9C860,20,bufwrite,4,3,4,2
0000000167B9D740,18,bufwrite,2,4,3,0
0000000167BAE140,15,bufwrite,2,4,3,5
0000000167BBC080,30,bufwrite,2,4,3,4
0000000167BCD700,20,bufwrite,2,4,3,2
0000000167BDD280,10,bufwrite,4,3,4,0
0000000167BE1F20,27,bufwrite,2,4,3,1
0000000167BEE520,29,bufwrite,4,3,4,3
0000000167C02620,17,bufwrite,4,3,4,7
0000000167C072C0,10,bufwrite,2,4,3,0
0000000167C0C1A0,16,bufwrite,4,3,4,6
0000000167C16660,23,bufwrite,4,3,4,5
0000000167C18580,29,bufwrite,2,4,3,3
0000000167C1AD40,22,bufwrite,4,3,4,4
0000000167C1E2E0,11,bufwrite,4,3,4,2
0000000167C364A0,23,bufwrite,2,4,3,5
0000000167C36BA0,16,bufwrite,2,4,3,6
0000000167C4DD20,11,bufwrite,2,4,3,2
0000000167C4F100,22,bufwrite,2,4,3,4
0000000167C51B20,19,bufwrite,4,3,4,1
0000000167C60A40,17,bufwrite,2,4,3,7
0000000167C76F20,26,bufwrite,4,3,4,0
0000000167C926A0,25,bufwrite,4,3,4,7
0000000167C92DE0,26,bufwrite,2,4,3,0
0000000167C989C0,28,bufwrite,4,3,4,2
0000000167C9C480,24,bufwrite,4,3,4,6
0000000167CA20E0,21,bufwrite,4,3,4,3
0000000167CA5480,19,bufwrite,2,4,3,1
0000000167CB89C0,6,bufwrite,4,3,4,5
0000000167CC6440,25,bufwrite,2,4,3,7
0000000167CC7B40,24,bufwrite,2,4,3,6
0000000167CE2540,9,bufwrite,4,3,4,4
0000000167CE6680,28,bufwrite,2,4,3,2
0000000167CECF80,6,bufwrite,2,4,3,5
0000000167CEEC80,21,bufwrite,2,4,3,3
0000000167CEEE60,35,bufwrite,4,3,4,1
0000000167D067C0,32,bufwrite,4,3,4,6
0000000167D16620,9,bufwrite,2,4,3,4
0000000167D2DF80,32,bufwrite,2,4,3,6
0000000167D2DFC0,35,bufwrite,2,4,3,1
0000000167D320C0,7,bufwrite,4,3,4,7
0000000167D32460,4,bufwrite,4,3,4,0
0000000167D3AEC0,12,bufwrite,4,3,4,2
0000000167D4EF40,7,bufwrite,2,4,3,7
0000000167D5E280,13,bufwrite,4,3,4,3
0000000167D6DA20,12,bufwrite,2,4,3,2
0000000167D7A080,5,bufwrite,4,3,4,1
0000000167D82560,14,bufwrite,4,3,4,4
0000000167D853A0,4,bufwrite,2,4,3,0
0000000167D8C6A0,31,bufwrite,4,3,4,5
0000000167D920C0,13,bufwrite,2,4,3,3
0000000167DA6580,33,bufwrite,4,3,4,7
0000000167DA78E0,14,bufwrite,2,4,3,4
0000000167DAC680,5,bufwrite,2,4,3,1
0000000167DB60C0,16,bufwrite,4,3,4,6
0000000167DBC5A0,20,bufwrite,4,3,4,2
0000000167DD8A00,27,bufwrite,4,3,4,1
0000000167DD8B20,16,bufwrite,2,4,3,6
0000000167DE2CC0,33,bufwrite,2,4,3,7
0000000167DF2CC0,20,bufwrite,2,4,3,2
0000000167DF6EC0,34,bufwrite,4,3,4,0
0000000167DFCC60,8,bufwrite,4,3,4,3
0000000167E036E0,27,bufwrite,2,4,3,1
0000000167E06EE0,31,bufwrite,2,4,3,5
0000000167E07AE0,30,bufwrite,4,3,4,4
0000000167E2BE80,8,bufwrite,2,4,3,3
0000000167E316A0,34,bufwrite,2,4,3,0
0000000167E34440,24,bufwrite,4,3,4,6
0000000167E3EB40,17,bufwrite,4,3,4,7
0000000167E44C40,19,bufwrite,4,3,4,1
0000000167E5EBC0,24,bufwrite,2,4,3,6
0000000167E664E0,11,bufwrite,4,3,4,2
0000000167E6F060,15,bufwrite,4,3,4,5
0000000167E70B60,19,bufwrite,2,4,3,1
0000000167E75C80,30,bufwrite,2,4,3,4
0000000167E7C400,17,bufwrite,2,4,3,7
0000000167E8C8A0,11,bufwrite,2,4,3,2
0000000167E8FB00,29,bufwrite,4,3,4,3
0000000167E98780,15,bufwrite,2,4,3,5
0000000167EAF120,18,bufwrite,4,3,4,0
0000000167EB2900,25,bufwrite,4,3,4,7
0000000167ED3100,29,bufwrite,2,4,3,3
0000000167ED5320,35,bufwrite,4,3,4,1
0000000167ED8D80,32,bufwrite,4,3,4,6
0000000167EE2F80,25,bufwrite,2,4,3,7
0000000167EE6780,22,bufwrite,4,3,4,4
0000000167F0D0E0,32,bufwrite,2,4,3,6
0000000167F10900,28,bufwrite,4,3,4,2
0000000167F13BE0,35,bufwrite,2,4,3,1
0000000167F18580,23,bufwrite,4,3,4,5
0000000167F1B180,21,bufwrite,4,3,4,3
0000000167F27820,18,bufwrite,2,4,3,0
0000000167F299A0,22,bufwrite,2,4,3,4
0000000167F35FA0,7,bufwrite,4,3,4,7
0000000167F3C560,28,bufwrite,2,4,3,2
0000000167F4F240,21,bufwrite,2,4,3,3
0000000167F518C0,5,bufwrite,4,3,4,1
0000000167F755C0,23,bufwrite,2,4,3,5
0000000167F78E00,12,bufwrite,4,3,4,2
0000000167F81100,7,bufwrite,2,4,3,7
0000000167F83020,10,bufwrite,4,3,4,0
0000000167F8A9E0,16,bufwrite,4,3,4,6
0000000167F93400,9,bufwrite,4,3,4,4
0000000167F9C600,10,bufwrite,2,4,3,0
0000000167FA2820,13,bufwrite,4,3,4,3
0000000167FA7360,12,bufwrite,2,4,3,2
0000000167FB83C0,6,bufwrite,4,3,4,5
0000000167FBB880,5,bufwrite,2,4,3,1
0000000167FCE960,16,bufwrite,2,4,3,6
0000000167FD2E40,33,bufwrite,4,3,4,7
0000000167FE3BA0,13,bufwrite,2,4,3,3
0000000167FEBB80,20,bufwrite,4,3,4,2
0000000167FF3F80,26,bufwrite,4,3,4,0
0000000168014640,9,bufwrite,2,4,3,4
0000000168018F80,20,bufwrite,2,4,3,2
000000016801B4A0,26,bufwrite,2,4,3,0
000000016801BF60,6,bufwrite,2,4,3,5
0000000168022960,24,bufwrite,4,3,4,6
000000016802E440,33,bufwrite,2,4,3,7
0000000168031120,8,bufwrite,4,3,4,3
0000000168056EE0,11,bufwrite,4,3,4,2
0000000168059680,27,bufwrite,4,3,4,1
000000016805F800,4,bufwrite,4,3,4,0
0000000168065600,31,bufwrite,4,3,4,5
000000016806D6A0,8,bufwrite,2,4,3,3
0000000168074D00,24,bufwrite,2,4,3,6
0000000168075FE0,17,bufwrite,4,3,4,7
0000000168087A20,27,bufwrite,2,4,3,1
000000016809CCC0,17,bufwrite,2,4,3,7
000000016809DFE0,11,bufwrite,2,4,3,2
00000001680ABB80,4,bufwrite,2,4,3,0
00000001680AC380,29,bufwrite,4,3,4,3
00000001680AF9A0,14,bufwrite,4,3,4,4
00000001680CC180,32,bufwrite,4,3,4,6
00000001680D6EE0,34,bufwrite,4,3,4,0
00000001680DC280,14,bufwrite,2,4,3,4
00000001680E2200,31,bufwrite,2,4,3,5
00000001680F6160,29,bufwrite,2,4,3,3
00000001680F7360,32,bufwrite,2,4,3,6
00000001680FA540,28,bufwrite,4,3,4,2
00000001680FAAC0,19,bufwrite,4,3,4,1
00000001681124A0,25,bufwrite,4,3,4,7
0000000168117FC0,34,bufwrite,2,4,3,0
00000001681190A0,19,bufwrite,2,4,3,1
000000016812EC80,15,bufwrite,4,3,4,5
0000000168138820,28,bufwrite,2,4,3,2
0000000168139EC0,16,bufwrite,4,3,4,6
000000016814E0A0,16,bufwrite,2,4,3,6
000000016816E420,35,bufwrite,4,3,4,1
0000000168170FA0,25,bufwrite,2,4,3,7
0000000168173840,18,bufwrite,4,3,4,0
000000016818BC60,24,bufwrite,4,3,4,6
000000016818BE20,30,bufwrite,4,3,4,4
000000016818E020,15,bufwrite,2,4,3,5
0000000168195860,12,bufwrite,4,3,4,2
000000016819ACA0,21,bufwrite,4,3,4,3
000000016819D3C0,18,bufwrite,2,4,3,0
000000016819E8E0,35,bufwrite,2,4,3,1
00000001681BD920,24,bufwrite,2,4,3,6
00000001681C2300,12,bufwrite,2,4,3,2
00000001681C8600,21,bufwrite,2,4,3,3
00000001681D5A40,7,bufwrite,4,3,4,7
00000001681EF580,23,bufwrite,4,3,4,5
00000001681F3F40,20,bufwrite,4,3,4,2
00000001681F4AC0,5,bufwrite,4,3,4,1
0000000168201780,10,bufwrite,4,3,4,0
0000000168202B40,30,bufwrite,2,4,3,4
00000001682184A0,13,bufwrite,4,3,4,3
000000016821AB00,5,bufwrite,2,4,3,1
0000000168229760,23,bufwrite,2,4,3,5
000000016822BDA0,7,bufwrite,2,4,3,7
0000000168232980,20,bufwrite,2,4,3,2
00000001682336C0,32,bufwrite,4,3,4,6
000000016823DAC0,10,bufwrite,2,4,3,0
0000000168277020,22,bufwrite,4,3,4,4
00000001682795C0,33,bufwrite,4,3,4,7
00000001682796E0,27,bufwrite,4,3,4,1
000000016827E5C0,13,bufwrite,2,4,3,3
000000016828CB40,11,bufwrite,4,3,4,2
0000000168295920,26,bufwrite,4,3,4,0
0000000168296F80,32,bufwrite,2,4,3,6
000000016829B800,6,bufwrite,4,3,4,5
00000001682A78A0,22,bufwrite,2,4,3,4
00000001682ABC80,33,bufwrite,2,4,3,7
00000001682ADAA0,27,bufwrite,2,4,3,1
00000001682BA720,6,bufwrite,2,4,3,5
00000001682CACE0,26,bufwrite,2,4,3,0
00000001682D1620,8,bufwrite,4,3,4,3
00000001682F67E0,16,bufwrite,4,3,4,6
00000001682F98E0,31,bufwrite,4,3,4,5
0000000168305B00,11,bufwrite,2,4,3,2
0000000168305D20,9,bufwrite,4,3,4,4
000000016831ADE0,16,bufwrite,2,4,3,6
000000016831DB00,19,bufwrite,4,3,4,1
0000000168324860,8,bufwrite,2,4,3,3
0000000168332720,31,bufwrite,2,4,3,5
0000000168334AE0,17,bufwrite,4,3,4,7
00000001683428E0,4,bufwrite,4,3,4,0
0000000168344CE0,19,bufwrite,2,4,3,1
000000016836F0C0,24,bufwrite,4,3,4,6
0000000168370F00,28,bufwrite,4,3,4,2
00000001683756E0,9,bufwrite,2,4,3,4
000000016837DE00,4,bufwrite,2,4,3,0
0000000168389C00,15,bufwrite,4,3,4,5
0000000168392B80,29,bufwrite,4,3,4,3
000000016839B400,17,bufwrite,2,4,3,7
000000016839FA80,24,bufwrite,2,4,3,6
00000001683A1C80,28,bufwrite,2,4,3,2
00000001683A3460,35,bufwrite,4,3,4,1
00000001683BA900,15,bufwrite,2,4,3,5
00000001683C8100,34,bufwrite,4,3,4,0
00000001683CF360,29,bufwrite,2,4,3,3
00000001683DFAC0,25,bufwrite,4,3,4,7
00000001683EBC20,14,bufwrite,4,3,4,4
00000001683F21C0,32,bufwrite,4,3,4,6
0000000168403FA0,34,bufwrite,2,4,3,0
0000000168405540,35,bufwrite,2,4,3,1
000000016840E120,25,bufwrite,2,4,3,7
0000000168411360,12,bufwrite,4,3,4,2
0000000168424440,21,bufwrite,4,3,4,3
00000001684280A0,32,bufwrite,2,4,3,6
0000000168438D80,23,bufwrite,4,3,4,5
000000016843CB80,21,bufwrite,2,4,3,3
0000000168442040,12,bufwrite,2,4,3,2
000000016844DCA0,18,bufwrite,4,3,4,0
0000000168453B80,5,bufwrite,4,3,4,1
000000016846DB20,16,bufwrite,4,3,4,6
000000016847A060,5,bufwrite,2,4,3,1
000000016847A1E0,18,bufwrite,2,4,3,0
000000016847ACC0,20,bufwrite,4,3,4,2
00000001684900C0,13,bufwrite,4,3,4,3
0000000168491D80,16,bufwrite,2,4,3,6
0000000168499FC0,23,bufwrite,2,4,3,5
000000016849ABE0,7,bufwrite,4,3,4,7
00000001684A8940,20,bufwrite,2,4,3,2
00000001684AF680,14,bufwrite,2,4,3,4
00000001684B5E20,10,bufwrite,4,3,4,0
00000001684D2F80,7,bufwrite,2,4,3,7
00000001684E5C20,13,bufwrite,2,4,3,3
00000001684F4000,6,bufwrite,4,3,4,5
00000001684FC8A0,11,bufwrite,4,3,4,2
00000001684FCC60,27,bufwrite,4,3,4,1
0000000168502660,24,bufwrite,4,3,4,6
0000000168504F00,30,bufwrite,4,3,4,4
0000000168511EC0,10,bufwrite,2,4,3,0
0000000168516400,33,bufwrite,4,3,4,7
00000001685244C0,24,bufwrite,2,4,3,6
0000000168535B40,8,bufwrite,4,3,4,3
0000000168537940,27,bufwrite,2,4,3,1
000000016853ADE0,6,bufwrite,2,4,3,5
000000016853BE00,11,bufwrite,2,4,3,2
0000000168549DA0,33,bufwrite,2,4,3,7
000000016854A6E0,30,bufwrite,2,4,3,4
000000016855A8C0,8,bufwrite,2,4,3,3
0000000168588D20,26,bufwrite,4,3,4,0
000000016858D440,31,bufwrite,4,3,4,5
0000000168591540,17,bufwrite,4,3,4,7
00000001685A7AA0,28,bufwrite,4,3,4,2
00000001685A9920,19,bufwrite,4,3,4,1
00000001685AE0C0,26,bufwrite,2,4,3,0
00000001685B17E0,31,bufwrite,2,4,3,5
00000001685C1D20,32,bufwrite,4,3,4,6
00000001685C3D40,22,bufwrite,4,3,4,4
00000001685CEBA0,28,bufwrite,2,4,3,2
00000001685CEEA0,29,bufwrite,4,3,4,3
00000001685EBBE0,17,bufwrite,2,4,3,7
0000000168611580,4,bufwrite,4,3,4,0
0000000168616560,22,bufwrite,2,4,3,4
0000000168620C00,29,bufwrite,2,4,3,3
0000000168629DE0,15,bufwrite,4,3,4,5
000000016862A940,25,bufwrite,4,3,4,7
0000000168634820,32,bufwrite,2,4,3,6
000000016863FB40,4,bufwrite,2,4,3,0
0000000168647A00,19,bufwrite,2,4,3,1
000000016864E6A0,15,bufwrite,2,4,3,5
0000000168653E20,12,bufwrite,4,3,4,2
0000000168672340,16,bufwrite,4,3,4,6
00000001686726A0,9,bufwrite,4,3,4,4
0000000168678A60,35,bufwrite,4,3,4,1
000000016867C1E0,12,bufwrite,2,4,3,2
000000016868DFC0,16,bufwrite,2,4,3,6
000000016869BFA0,9,bufwrite,2,4,3,4
00000001686AA960,23,bufwrite,4,3,4,5
00000001686AFDA0,34,bufwrite,4,3,4,0
00000001686B27E0,21,bufwrite,4,3,4,3
00000001686B7CA0,35,bufwrite,2,4,3,1
00000001686BECE0,20,bufwrite,4,3,4,2
00000001686D32E0,21,bufwrite,2,4,3,3
00000001686DDFC0,23,bufwrite,2,4,3,5
00000001686E2820,25,bufwrite,2,4,3,7
00000001686E3980,34,bufwrite,2,4,3,0
00000001686F1E20,20,bufwrite,2,4,3,2
000000016870A040,5,bufwrite,4,3,4,1
00000001687139C0,11,bufwrite,4,3,4,2
0000000168724100,24,bufwrite,4,3,4,6
0000000168726600,6,bufwrite,4,3,4,5
