clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
0000003D142AB260,4,bufwrite,3,1,3,3
0000003D142D8980,4,bufwrite,4,3,4,4
0000003D1432FC20,4,bufwrite,2,4,3,4
0000003D14342D80,4,bufwrite,4,3,4,2
0000003D143721E0,4,bufwrite,2,4,3,2
0000003D14383420,4,bufwrite,4,3,4,4
0000003D143A8580,4,bufwrite,2,4,3,4
0000003D143B9F60,4,bufwrite,4,3,4,5
0000003D143D5BC0,4,bufwrite,2,4,3,5
0000003D143E70A0,4,bufwrite,4,3,4,1
0000003D14402060,4,bufwrite,2,4,3,1
0000003D14411D00,4,bufwrite,4,3,4,5
0000003D1443C400,4,bufwrite,2,4,3,5
0000003D1444C960,4,bufwrite,4,3,4,4
0000003D1446A000,4,bufwrite,2,4,3,4
0000003D14479D60,4,bufwrite,4,3,4,2
0000003D14494460,4,bufwrite,2,4,3,2
0000003D144A3980,4,bufwrite,4,3,4,4
0000003D144B99C0,4,bufwrite,2,4,3,4
0000003D144C9400,4,bufwrite,4,3,4,5
0000003D144E7680,4,bufwrite,2,4,3,5
0000003D144FA340,4,bufwrite,4,3,4,6
0000003D14519500,4,bufwrite,2,4,3,6
0000003D1452A760,4,bufwrite,4,3,4,2
0000003D14540B80,4,bufwrite,2,4,3,2
0000003D145506E0,4,bufwrite,4,3,4,6
0000003D145668A0,4,bufwrite,2,4,3,6
0000003D14576B60,4,bufwrite,4,3,4,4
0000003D1458F1E0,4,bufwrite,2,4,3,4
0000003D145A0680,4,bufwrite,4,3,4,0
0000003D145C2140,4,bufwrite,2,4,3,0
0000003D145D33C0,4,bufwrite,4,3,4,1
0000003D145EBF40,4,bufwrite,2,4,3,1
0000003D145FC440,4,bufwrite,4,3,4,6
0000003D1461CA40,4,bufwrite,2,4,3,6
0000003D1462C8A0,4,bufwrite,4,3,4,5
0000003D1464D9E0,4,bufwrite,2,4,3,5
0000003D1465DD00,4,bufwrite,4,3,4,0
0000003D14677EE0,4,bufwrite,2,4,3,0
0000003D146897A0,4,bufwrite,4,3,4,6
0000003D146A96C0,4,bufwrite,2,4,3,6
0000003D146B9240,4,bufwrite,4,3,4,4
0000003D146D6B60,4,bufwrite,2,4,3,4
0000003D146E5840,4,bufwrite,4,3,4,0
0000003D146FC9C0,4,bufwrite,2,4,3,0
0000003D1470CF00,4,bufwrite,4,3,4,1
0000003D1472D220,4,bufwrite,2,4,3,1
0000003D1473C8E0,4,bufwrite,4,3,4,5
0000003D14750F00,4,bufwrite,2,4,3,5
0000003D1475F1E0,4,bufwrite,4,3,4,2
0000003D1477A680,4,bufwrite,2,4,3,2
0000003D14788F40,4,bufwrite,4,3,4,4
0000003D147A4600,4,bufwrite,2,4,3,4
0000003D147B2AA0,4,bufwrite,4,3,4,5
0000003D147D5EA0,4,bufwrite,2,4,3,5
0000003D147E59E0,4,bufwrite,4,3,4,6
0000003D14804640,4,bufwrite,2,4,3,6
0000003D14815340,4,bufwrite,4,3,4,1
0000003D148271A0,5,bufwrite,3,1,3,3
0000003D1482AA20,4,bufwrite,2,4,3,1
0000003D1483B5E0,5,bufwrite,4,3,4,1
0000003D14844A80,4,bufwrite,4,3,4,2
0000003D148657A0,4,bufwrite,2,4,3,2
0000003D14877CC0,4,bufwrite,4,3,4,0
0000003D1487C800,5,bufwrite,2,4,3,1
0000003D148903C0,5,bufwrite,4,3,4,4
0000003D148A15C0,4,bufwrite,2,4,3,0
0000003D148B42E0,4,bufwrite,4,3,4,5
0000003D148BA8C0,5,bufwrite,2,4,3,4
0000003D148C9C80,4,bufwrite,2,4,3,5
0000003D148D8420,5,bufwrite,4,3,4,5
0000003D148E1DA0,4,bufwrite,4,3,4,6
0000003D148EE9E0,5,bufwrite,2,4,3,5
0000003D148FFEC0,5,bufwrite,4,3,4,1
0000003D1490A480,4,bufwrite,2,4,3,6
0000003D1491BD40,4,bufwrite,4,3,4,2
0000003D149201C0,5,bufwrite,2,4,3,1
0000003D1492DB80,4,bufwrite,2,4,3,2
0000003D1493C7E0,5,bufwrite,4,3,4,2
0000003D14946760,4,bufwrite,4,3,4,1
0000003D14951520,5,bufwrite,2,4,3,2
0000003D14961B40,5,bufwrite,4,3,4,5
0000003D14965C00,4,bufwrite,2,4,3,1
0000003D14979760,4,bufwrite,4,3,4,4
0000003D149830C0,5,bufwrite,2,4,3,5
0000003D14995660,5,bufwrite,4,3,4,6
0000003D149A8B20,4,bufwrite,2,4,3,4
0000003D149B8CC0,4,bufwrite,4,3,4,1
0000003D149CB2C0,4,bufwrite,2,4,3,1
0000003D149DB9C0,4,bufwrite,4,3,4,0
0000003D149E7240,5,bufwrite,2,4,3,6
0000003D149F8E40,5,bufwrite,4,3,4,4
0000003D14A05200,4,bufwrite,2,4,3,0
0000003D14A12F60,5,bufwrite,2,4,3,4
0000003D14A22720,4,bufwrite,4,3,4,1
0000003D14A2D3E0,5,bufwrite,4,3,4,0
0000003D14A40960,4,bufwrite,2,4,3,1
0000003D14A51260,4,bufwrite,4,3,4,2
0000003D14A67200,5,bufwrite,2,4,3,0
0000003D14A78EE0,5,bufwrite,4,3,4,6
0000003D14A7D780,4,bufwrite,2,4,3,2
0000003D14A90420,4,bufwrite,4,3,4,0
0000003D14A99700,5,bufwrite,2,4,3,6
0000003D14AAC480,5,bufwrite,4,3,4,1
