clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
000000026A48D020,7,bufwrite,4,3,4,7
000000026A497A40,9,bufwrite,4,3,4,3
000000026A4B3F20,8,bufwrite,2,4,3,6
000000026A4C5C80,11,bufwrite,4,3,4,1
000000026A4CA340,6,bufwrite,2,4,3,4
000000026A4CC300,12,bufwrite,2,4,3,5
000000026A4D9600,9,bufwrite,2,4,3,3
000000026A4DBCE0,7,bufwrite,2,4,3,7
000000026A4E0540,11,bufwrite,2,4,3,1
000000026A4E9BE0,5,bufwrite,4,3,4,2
000000026A4F9EC0,6,bufwrite,4,3,4,4
000000026A5046E0,12,bufwrite,4,3,4,5
000000026A509680,5,bufwrite,2,4,3,2
000000026A50D5E0,7,bufwrite,4,3,4,7
000000026A51E100,11,bufwrite,4,3,4,1
000000026A527640,6,bufwrite,2,4,3,4
000000026A533DA0,7,bufwrite,2,4,3,7
000000026A539E60,8,bufwrite,4,3,4,6
000000026A53F200,5,bufwrite,4,3,4,2
000000026A564960,12,bufwrite,2,4,3,5
000000026A577A60,9,bufwrite,4,3,4,3
000000026A5790A0,11,bufwrite,2,4,3,1
000000026A57CD80,5,bufwrite,2,4,3,2
000000026A582E00,6,bufwrite,4,3,4,4
000000026A592BE0,8,bufwrite,2,4,3,6
000000026A596120,7,bufwrite,4,3,4,7
000000026A5A8F00,11,bufwrite,4,3,4,1
000000026A5AC820,12,bufwrite,4,3,4,5
000000026A5B8540,9,bufwrite,2,4,3,3
000000026A5C1740,6,bufwrite,2,4,3,4
000000026A5CB0C0,5,bufwrite,4,3,4,2
000000026A5D5560,11,bufwrite,2,4,3,1
000000026A5DC400,7,bufwrite,2,4,3,7
000000026A5E0240,12,bufwrite,2,4,3,5
000000026A5E6D60,8,bufwrite,4,3,4,6
000000026A606940,5,bufwrite,2,4,3,2
000000026A60F940,9,bufwrite,4,3,4,3
000000026A618B40,6,bufwrite,4,3,4,4
000000026A619500,11,bufwrite,4,3,4,1
000000026A624F80,12,bufwrite,4,3,4,5
000000026A632B80,7,bufwrite,4,3,4,7
000000026A634EE0,8,bufwrite,2,4,3,6
000000026A644500,6,bufwrite,2,4,3,4
000000026A648800,9,bufwrite,2,4,3,3
000000026A651E40,12,bufwrite,2,4,3,5
000000026A651B60,5,bufwrite,4,3,4,2
000000026A664FC0,7,bufwrite,2,4,3,7
000000026A672880,8,bufwrite,4,3,4,6
000000026A687760,6,bufwrite,4,3,4,4
000000026A68C600,11,bufwrite,2,4,3,1
000000026A68C6C0,5,bufwrite,2,4,3,2
000000026A69AD80,9,bufwrite,4,3,4,3
000000026A69B180,12,bufwrite,4,3,4,5
000000026A6C55A0,6,bufwrite,2,4,3,4
000000026A6C6640,8,bufwrite,2,4,3,6
000000026A6C7020,7,bufwrite,4,3,4,7
000000026A6CAF20,11,bufwrite,4,3,4,1
000000026A6DF720,9,bufwrite,2,4,3,3
000000026A6E0360,5,bufwrite,4,3,4,2
000000026A6E9140,12,bufwrite,2,4,3,5
000000026A6F5060,8,bufwrite,4,3,4,6
000000026A703320,6,bufwrite,4,3,4,4
000000026A706200,5,bufwrite,2,4,3,2
000000026A714640,7,bufwrite,2,4,3,7
000000026A7167A0,9,bufwrite,4,3,4,3
000000026A71D4A0,11,bufwrite,2,4,3,1
000000026A72ADC0,12,bufwrite,4,3,4,5
000000026A7325A0,8,bufwrite,2,4,3,6
000000026A738640,6,bufwrite,2,4,3,4
000000026A742820,5,bufwrite,4,3,4,2
000000026A74F2C0,7,bufwrite,4,3,4,7
000000026A75DFA0,11,bufwrite,4,3,4,1
000000026A7675A0,5,bufwrite,2,4,3,2
000000026A775140,6,bufwrite,4,3,4,4
000000026A779DC0,9,bufwrite,2,4,3,3
000000026A77E360,12,bufwrite,2,4,3,5
000000026A781820,8,bufwrite,4,3,4,6
000000026A796900,7,bufwrite,2,4,3,7
000000026A7AC700,6,bufwrite,2,4,3,4
000000026A7ADE20,11,bufwrite,2,4,3,1
000000026A7B2BC0,5,bufwrite,4,3,4,2
000000026A7C23E0,9,bufwrite,4,3,4,3
000000026A7D0C00,13,bufwrite,3,1,3,0
000000026A7D3B40,12,bufwrite,4,3,4,5
000000026A7E3AE0,6,bufwrite,4,3,4,4
000000026A7E5060,5,bufwrite,2,4,3,2
000000026A7E7E80,8,bufwrite,2,4,3,6
000000026A7F0740,11,bufwrite,4,3,4,1
000000026A802F40,12,bufwrite,2,4,3,5
000000026A80A3A0,6,bufwrite,2,4,3,4
000000026A817660,5,bufwrite,4,3,4,2
000000026A81ADA0,9,bufwrite,2,4,3,3
000000026A81BA80,7,bufwrite,4,3,4,7
000000026A8233A0,11,bufwrite,2,4,3,1
000000026A8384A0,8,bufwrite,4,3,4,6
000000026A83B4E0,12,bufwrite,4,3,4,5
000000026A850C40,5,bufwrite,2,4,3,2
000000026A855BC0,7,bufwrite,2,4,3,7
000000026A863140,8,bufwrite,2,4,3,6
000000026A864800,6,bufwrite,4,3,4,4
000000026A8664A0,11,bufwrite,4,3,4,1
000000026A873C80,13,bufwrite,4,3,4,3
000000026A878BE0,5,bufwrite,4,3,4,2
000000026A8A4220,6,bufwrite,2,4,3,4
000000026A8A8640,8,bufwrite,4,3,4,6
000000026A8A9520,5,bufwrite,2,4,3,2
000000026A8B1560,12,bufwrite,2,4,3,5
000000026A8B18C0,11,bufwrite,2,4,3,1
000000026A8BC4A0,7,bufwrite,4,3,4,7
000000026A8C1080,13,bufwrite,2,4,3,3
000000026A8D25A0,5,bufwrite,4,3,4,2
000000026A8DDB40,12,bufwrite,4,3,4,5
000000026A8DF040,7,bufwrite,2,4,3,7
000000026A8F9A20,5,bufwrite,2,4,3,2
000000026A8FDF00,6,bufwrite,4,3,4,4
000000026A9020C0,8,bufwrite,2,4,3,6
000000026A909FC0,9,bufwrite,4,3,4,3
000000026A917580,12,bufwrite,2,4,3,5
000000026A91F480,7,bufwrite,4,3,4,7
000000026A9232E0,11,bufwrite,4,3,4,1
000000026A92A3E0,6,bufwrite,2,4,3,4
000000026A9341C0,5,bufwrite,4,3,4,2
000000026A946340,12,bufwrite,4,3,4,5
000000026A9523C0,6,bufwrite,4,3,4,4
000000026A961DA0,8,bufwrite,4,3,4,6
000000026A963D40,5,bufwrite,2,4,3,2
000000026A965720,7,bufwrite,2,4,3,7
000000026A967660,11,bufwrite,2,4,3,1
000000026A979E20,9,bufwrite,2,4,3,3
000000026A97A360,12,bufwrite,2,4,3,5
000000026A982280,6,bufwrite,2,4,3,4
000000026A98A6E0,8,bufwrite,2,4,3,6
000000026A9993E0,5,bufwrite,4,3,4,2
000000026A9AC500,7,bufwrite,4,3,4,7
000000026A9AC620,13,bufwrite,4,3,4,3
000000026A9AEEE0,11,bufwrite,4,3,4,1
000000026A9C0A80,8,bufwrite,4,3,4,6
000000026A9C4260,12,bufwrite,4,3,4,5
000000026A9D3360,11,bufwrite,2,4,3,1
000000026A9E62A0,5,bufwrite,2,4,3,2
000000026A9E8A60,7,bufwrite,2,4,3,7
000000026A9F16A0,13,bufwrite,2,4,3,3
000000026A9F6BA0,6,bufwrite,4,3,4,4
000000026A9FA940,8,bufwrite,2,4,3,6
000000026AA084E0,12,bufwrite,2,4,3,5
000000026AA0D520,11,bufwrite,4,3,4,1
000000026AA1D400,6,bufwrite,2,4,3,4
000000026AA220E0,7,bufwrite,4,3,4,7
000000026AA23080,5,bufwrite,4,3,4,2
000000026AA30A00,9,bufwrite,4,3,4,3
000000026AA35980,12,bufwrite,4,3,4,5
000000026AA575E0,6,bufwrite,4,3,4,4
000000026AA5B440,7,bufwrite,2,4,3,7
000000026AA5B3A0,8,bufwrite,4,3,4,6
000000026AA5B760,5,bufwrite,2,4,3,2
000000026AA5FBC0,9,bufwrite,2,4,3,3
000000026AA67E20,11,bufwrite,2,4,3,1
000000026AA69F20,12,bufwrite,2,4,3,5
000000026AA79A40,6,bufwrite,2,4,3,4
000000026AA88D00,13,bufwrite,4,3,4,3
000000026AA95520,7,bufwrite,4,3,4,7
000000026AA9ADC0,11,bufwrite,4,3,4,1
000000026AAA0BA0,5,bufwrite,4,3,4,2
000000026AAB3B00,6,bufwrite,4,3,4,4
000000026AAB7300,11,bufwrite,2,4,3,1
000000026AABC540,13,bufwrite,2,4,3,3
000000026AABF080,12,bufwrite,4,3,4,5
000000026AAC7F60,7,bufwrite,2,4,3,7
000000026AAD1D80,5,bufwrite,2,4,3,2
000000026AAD3740,8,bufwrite,2,4,3,6
000000026AAE7080,12,bufwrite,2,4,3,5
000000026AAF1140,11,bufwrite,4,3,4,1
000000026AB002C0,9,bufwrite,4,3,4,3
000000026AB02620,6,bufwrite,2,4,3,4
000000026AB04DE0,8,bufwrite,4,3,4,6
000000026AB10E80,5,bufwrite,4,3,4,2
000000026AB2B2E0,7,bufwrite,4,3,4,7
000000026AB2BBC0,12,bufwrite,4,3,4,5
000000026AB35EC0,8,bufwrite,2,4,3,6
000000026AB3A6A0,11,bufwrite,2,4,3,1
000000026AB3F240,6,bufwrite,4,3,4,4
000000026AB41080,9,bufwrite,2,4,3,3
000000026AB4C340,12,bufwrite,2,4,3,5
000000026AB50040,5,bufwrite,2,4,3,2
000000026AB5BA60,7,bufwrite,2,4,3,7
000000026AB6ECA0,8,bufwrite,4,3,4,6
000000026AB735A0,13,bufwrite,4,3,4,3
000000026AB85DC0,6,bufwrite,2,4,3,4
000000026AB885A0,5,bufwrite,4,3,4,2
000000026AB8BD80,12,bufwrite,4,3,4,5
000000026ABA3200,11,bufwrite,4,3,4,1
000000026ABA6880,13,bufwrite,2,4,3,3
000000026ABB45C0,8,bufwrite,2,4,3,6
000000026ABBF220,7,bufwrite,4,3,4,7
000000026ABC4900,6,bufwrite,4,3,4,4
000000026ABCF000,5,bufwrite,2,4,3,2
000000026ABD1C60,12,bufwrite,2,4,3,5
000000026ABD4FC0,11,bufwrite,2,4,3,1
000000026ABE46A0,9,bufwrite,4,3,4,3
000000026ABF1640,6,bufwrite,2,4,3,4
000000026ABF9B80,7,bufwrite,2,4,3,7
000000026ABFFE00,8,bufwrite,4,3,4,6
000000026AC07820,5,bufwrite,4,3,4,2
000000026AC099E0,9,bufwrite,2,4,3,3
000000026AC1C000,12,bufwrite,4,3,4,5
000000026AC2C5E0,6,bufwrite,4,3,4,4
000000026AC2D1A0,11,bufwrite,4,3,4,1
000000026AC3A2E0,8,bufwrite,2,4,3,6
000000026AC3B040,13,bufwrite,4,3,4,3
000000026AC42260,7,bufwrite,4,3,4,7
000000026AC53D00,12,bufwrite,2,4,3,5
000000026AC590A0,5,bufwrite,2,4,3,2
000000026AC62440,13,bufwrite,2,4,3,3
000000026AC62740,6,bufwrite,2,4,3,4
000000026AC727A0,7,bufwrite,2,4,3,7
000000026AC76140,11,bufwrite,2,4,3,1
000000026AC7B540,8,bufwrite,4,3,4,6
000000026AC89D20,5,bufwrite,4,3,4,2
000000026AC9BA40,9,bufwrite,4,3,4,3
000000026AC9D920,7,bufwrite,4,3,4,7
000000026ACA57A0,11,bufwrite,4,3,4,1
000000026ACAFCE0,5,bufwrite,2,4,3,2
000000026ACB66A0,12,bufwrite,4,3,4,5
000000026ACB6DA0,8,bufwrite,2,4,3,6
