clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000001FE33BBC0,4,bufwrite,3,1,3,5
00000001FE370460,4,bufwrite,4,3,4,6
00000001FE3C9500,4,bufwrite,2,4,3,6
00000001FE3F1C20,4,bufwrite,4,3,4,4
00000001FE42DB20,4,bufwrite,2,4,3,4
00000001FE44F920,4,bufwrite,4,3,4,6
00000001FE4691A0,4,bufwrite,2,4,3,6
00000001FE48DFC0,4,bufwrite,4,3,4,1
00000001FE49FFA0,4,bufwrite,2,4,3,1
00000001FE4BC420,4,bufwrite,4,3,4,6
00000001FE4D90A0,4,bufwrite,2,4,3,6
00000001FE4FACC0,4,bufwrite,4,3,4,1
00000001FE50DD80,4,bufwrite,2,4,3,1
00000001FE52F640,4,bufwrite,4,3,4,3
00000001FE541E60,4,bufwrite,2,4,3,3
00000001FE56D3C0,4,bufwrite,4,3,4,7
00000001FE586940,4,bufwrite,2,4,3,7
00000001FE5A4540,4,bufwrite,4,3,4,1
00000001FE5BA7E0,4,bufwrite,2,4,3,1
00000001FE5DEAA0,4,bufwrite,4,3,4,6
00000001FE5F2F80,4,bufwrite,2,4,3,6
00000001FE620240,4,bufwrite,4,3,4,3
00000001FE633BC0,4,bufwrite,2,4,3,3
00000001FE662DE0,4,bufwrite,4,3,4,1
00000001FE67A6A0,4,bufwrite,2,4,3,1
00000001FE6A5BC0,4,bufwrite,4,3,4,2
00000001FE6BC540,4,bufwrite,2,4,3,2
00000001FE6DD2A0,4,bufwrite,4,3,4,4
00000001FE6F2EC0,4,bufwrite,2,4,3,4
00000001FE71B960,4,bufwrite,4,3,4,3
00000001FE733A00,4,bufwrite,2,4,3,3
00000001FE753820,4,bufwrite,4,3,4,6
00000001FE764F80,4,bufwrite,2,4,3,6
00000001FE781500,4,bufwrite,4,3,4,4
00000001FE793C40,4,bufwrite,2,4,3,4
00000001FE7AA9C0,4,bufwrite,4,3,4,2
00000001FE7B9380,4,bufwrite,2,4,3,2
00000001FE7D1D60,4,bufwrite,4,3,4,6
00000001FE7E45E0,4,bufwrite,2,4,3,6
00000001FE8021E0,4,bufwrite,4,3,4,7
00000001FE814B00,4,bufwrite,2,4,3,7
00000001FE8387E0,4,bufwrite,4,3,4,3
00000001FE84DFE0,4,bufwrite,2,4,3,3
00000001FE86BBC0,4,bufwrite,4,3,4,0
00000001FE87FBE0,4,bufwrite,2,4,3,0
00000001FE8A1640,4,bufwrite,4,3,4,7
00000001FE8B5A60,4,bufwrite,2,4,3,7
00000001FE8E5420,4,bufwrite,4,3,4,2
00000001FE8FB420,4,bufwrite,2,4,3,2
00000001FE912560,4,bufwrite,4,3,4,6
00000001FE926000,4,bufwrite,2,4,3,6
00000001FE950200,4,bufwrite,4,3,4,0
00000001FE9672E0,4,bufwrite,2,4,3,0
00000001FE96C020,5,bufwrite,3,1,3,5
00000001FE979960,5,bufwrite,4,3,4,7
00000001FE99B900,4,bufwrite,4,3,4,1
00000001FE9ADC40,4,bufwrite,2,4,3,1
00000001FE9C42C0,5,bufwrite,2,4,3,7
00000001FE9CF720,4,bufwrite,4,3,4,6
00000001FE9E0700,4,bufwrite,2,4,3,6
00000001FE9F89A0,5,bufwrite,4,3,4,3
00000001FEA19B00,4,bufwrite,4,3,4,4
00000001FEA1FD00,5,bufwrite,2,4,3,3
00000001FEA32C60,4,bufwrite,2,4,3,4
00000001FEA3EF00,5,bufwrite,4,3,4,1
00000001FEA4E5A0,5,bufwrite,2,4,3,1
00000001FEA599E0,4,bufwrite,4,3,4,7
00000001FEA6F7C0,4,bufwrite,2,4,3,7
00000001FEA89E20,5,bufwrite,4,3,4,7
00000001FEA95F00,4,bufwrite,4,3,4,2
00000001FEA9A1E0,5,bufwrite,2,4,3,7
00000001FEAACC60,4,bufwrite,2,4,3,2
00000001FEAB9720,5,bufwrite,4,3,4,1
00000001FEAD0500,5,bufwrite,2,4,3,1
00000001FEAE24E0,4,bufwrite,4,3,4,4
00000001FEAF4760,4,bufwrite,2,4,3,4
00000001FEAFD8E0,5,bufwrite,4,3,4,3
00000001FEB10A80,5,bufwrite,2,4,3,3
00000001FEB21080,4,bufwrite,4,3,4,2
00000001FEB2FFE0,4,bufwrite,2,4,3,2
00000001FEB39600,5,bufwrite,4,3,4,6
00000001FEB4A360,5,bufwrite,2,4,3,6
00000001FEB60D80,4,bufwrite,4,3,4,0
00000001FEB74A40,4,bufwrite,2,4,3,0
00000001FEB87A40,5,bufwrite,4,3,4,0
00000001FEB91320,4,bufwrite,4,3,4,1
00000001FEB96CA0,5,bufwrite,2,4,3,0
00000001FEBAC840,4,bufwrite,2,4,3,1
00000001FEBBA160,5,bufwrite,4,3,4,2
00000001FEBCB660,5,bufwrite,2,4,3,2
00000001FEBD12A0,4,bufwrite,4,3,4,3
00000001FEBDE600,4,bufwrite,2,4,3,3
00000001FEBE87C0,5,bufwrite,4,3,4,0
00000001FEC041E0,5,bufwrite,2,4,3,0
00000001FEC164C0,4,bufwrite,4,3,4,1
00000001FEC23760,4,bufwrite,2,4,3,1
00000001FEC2F2E0,5,bufwrite,4,3,4,4
00000001FEC3F420,5,bufwrite,2,4,3,4
00000001FEC4AE60,4,bufwrite,4,3,4,0
00000001FEC5D840,4,bufwrite,2,4,3,0
00000001FEC6BDA0,5,bufwrite,4,3,4,7
00000001FEC7A780,5,bufwrite,2,4,3,7
00000001FEC8C960,3,bufwrite,4,3,4,4
00000001FECA4FC0,5,bufwrite,4,3,4,2
00000001FECB5E80,5,bufwrite,2,4,3,2
00000001FECC1E60,4,bufwrite,4,3,4,5
00000001FECD2F40,4,bufwrite,2,4,3,5
00000001FECDF840,5,bufwrite,4,3,4,6
00000001FECF0A40,5,bufwrite,2,4,3,6
00000001FED14FA0,4,bufwrite,4,3,4,7
00000001FED28360,4,bufwrite,2,4,3,7
00000001FED43CA0,5,bufwrite,4,3,4,3
00000001FED536C0,5,bufwrite,2,4,3,3
00000001FED60360,4,bufwrite,4,3,4,2
00000001FED76CC0,4,bufwrite,2,4,3,2
00000001FED80CC0,5,bufwrite,4,3,4,5
00000001FED90EA0,5,bufwrite,2,4,3,5
00000001FED9EDC0,4,bufwrite,4,3,4,6
00000001FEDB3680,4,bufwrite,2,4,3,6
00000001FEDC6B80,5,bufwrite,4,3,4,1
00000001FEDD6AA0,5,bufwrite,2,4,3,1
00000001FEDF03A0,4,bufwrite,4,3,4,7
00000001FEDFC260,5,bufwrite,4,3,4,1
00000001FEDFED60,4,bufwrite,2,4,3,7
00000001FEE0BC40,5,bufwrite,2,4,3,1
00000001FEE18980,4,bufwrite,4,3,4,0
00000001FEE2F620,4,bufwrite,2,4,3,0
00000001FEE331C0,5,bufwrite,4,3,4,6
00000001FEE45B00,5,bufwrite,2,4,3,6
00000001FEE58DA0,4,bufwrite,4,3,4,2
00000001FEE6E840,4,bufwrite,2,4,3,2
00000001FEE82D60,5,bufwrite,4,3,4,5
00000001FEE957A0,5,bufwrite,2,4,3,5
00000001FEEA7C00,4,bufwrite,4,3,4,7
00000001FEEB9320,4,bufwrite,2,4,3,7
00000001FEEC5220,5,bufwrite,4,3,4,1
00000001FEED2160,5,bufwrite,2,4,3,1
00000001FEEDB4A0,4,bufwrite,4,3,4,6
00000001FEEEB4C0,4,bufwrite,2,4,3,6
00000001FEF06160,5,bufwrite,4,3,4,5
00000001FEF16C00,5,bufwrite,2,4,3,5
00000001FEF22360,4,bufwrite,4,3,4,2
00000001FEF36520,4,bufwrite,2,4,3,2
00000001FEF4B080,5,bufwrite,4,3,4,0
00000001FEF5ECE0,5,bufwrite,2,4,3,0
00000001FEF69140,6,bufwrite,3,1,3,4
00000001FEF720E0,4,bufwrite,4,3,4,2
00000001FEF7E200,4,bufwrite,2,4,3,3
00000001FEFA1AC0,5,bufwrite,4,3,4,2
00000001FEFB1FA0,5,bufwrite,2,4,3,6
00000001FEFC1520,4,bufwrite,2,4,3,6
00000001FEFCB600,6,bufwrite,4,3,4,1
00000001FEFE6240,5,bufwrite,4,3,4,6
00000001FEFEFB80,4,bufwrite,4,3,4,2
00000001FEFFB060,6,bufwrite,2,4,3,6
00000001FF009020,4,bufwrite,2,4,3,2
00000001FF018440,6,bufwrite,4,3,4,7
00000001FF026120,6,bufwrite,2,4,3,7
00000001FF02FA00,4,bufwrite,4,3,4,5
00000001FF03CD40,4,bufwrite,2,4,3,5
00000001FF046600,6,bufwrite,4,3,4,0
