clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000006351FB9E0,4,bufwrite,4,1,4,4
0000000635285A40,4,bufwrite,2,3,3,5
000000063531EB00,4,bufwrite,4,3,4,0
0000000635379700,4,bufwrite,2,4,3,0
00000006353CF880,4,bufwrite,4,3,4,0
000000063540EA60,4,bufwrite,2,4,3,0
000000063544EF80,4,bufwrite,4,3,4,0
0000000635479E00,4,bufwrite,2,4,3,0
00000006354C4980,4,bufwrite,4,3,4,0
00000006355019A0,4,bufwrite,2,4,3,0
000000063555D7C0,4,bufwrite,4,3,4,0
00000006355A2480,4,bufwrite,2,4,3,0
00000006355E3C60,3,bufwrite,2,4,3,4
00000006356095E0,4,bufwrite,4,3,4,0
0000000635636320,3,bufwrite,4,3,4,6
000000063564AF60,4,bufwrite,2,4,3,0
0000000635690A60,4,bufwrite,4,3,4,0
00000006356C4B80,4,bufwrite,2,4,3,0
00000006357064E0,3,bufwrite,2,4,3,6
0000000635738C80,4,bufwrite,4,3,4,0
000000063575E320,4,bufwrite,2,4,3,0
000000063578FAE0,3,bufwrite,4,3,4,4
00000006357A0900,4,bufwrite,4,3,4,0
00000006357EB240,4,bufwrite,2,4,3,0
0000000635840C80,4,bufwrite,4,3,4,0
0000000635871B20,4,bufwrite,2,4,3,0
00000006358B5EC0,4,bufwrite,4,3,4,0
00000006358E93C0,4,bufwrite,2,4,3,0
0000000635947E00,4,bufwrite,4,3,4,0
00000006359788C0,4,bufwrite,2,4,3,0
00000006359C9260,4,bufwrite,4,3,4,0
0000000635A01400,4,bufwrite,2,4,3,0
0000000635A546A0,4,bufwrite,4,3,4,0
0000000635A95BA0,4,bufwrite,2,4,3,0
0000000635AEA740,4,bufwrite,4,3,4,0
0000000635B14360,4,bufwrite,2,4,3,0
0000000635B55EE0,4,bufwrite,4,3,4,0
0000000635B83D40,4,bufwrite,2,4,3,0
0000000635BD8AE0,4,bufwrite,4,3,4,0
0000000635C13AC0,4,bufwrite,2,4,3,0
0000000635C643C0,4,bufwrite,4,3,4,0
0000000635CA8500,4,bufwrite,2,4,3,0
0000000635CEF020,4,bufwrite,4,3,4,0
0000000635D13CE0,5,bufwrite,3,1,3,4
0000000635D199C0,4,bufwrite,2,4,3,0
0000000635D29500,5,bufwrite,4,3,4,3
0000000635D7C6E0,5,bufwrite,2,4,3,3
0000000635D852A0,4,bufwrite,4,3,4,0
0000000635DD1320,4,bufwrite,2,4,3,0
0000000635E12360,5,bufwrite,4,3,4,5
0000000635E15A40,4,bufwrite,4,3,4,0
0000000635E3FFE0,4,bufwrite,2,4,3,0
0000000635E59AC0,5,bufwrite,2,4,3,5
0000000635E92240,4,bufwrite,4,3,4,0
0000000635EBA380,5,bufwrite,4,3,4,1
0000000635EBE480,4,bufwrite,2,4,3,0
0000000635EFF9A0,5,bufwrite,2,4,3,1
0000000635F0FC00,4,bufwrite,4,3,4,0
0000000635F38FA0,4,bufwrite,2,4,3,0
0000000635F50EA0,5,bufwrite,4,3,4,6
0000000635F7BD80,5,bufwrite,2,4,3,6
0000000635F949E0,4,bufwrite,4,3,4,0
0000000635FBEA60,4,bufwrite,2,4,3,0
0000000635FCBA20,5,bufwrite,4,3,4,1
0000000636004080,5,bufwrite,2,4,3,1
0000000636008A60,4,bufwrite,4,3,4,0
000000063603F9A0,4,bufwrite,2,4,3,0
0000000636069E20,5,bufwrite,4,3,4,6
0000000636086CC0,4,bufwrite,4,3,4,0
00000006360AAD20,5,bufwrite,2,4,3,6
00000006360BFDA0,4,bufwrite,2,4,3,0
000000063611B960,5,bufwrite,4,3,4,5
00000006361250C0,4,bufwrite,4,3,4,0
0000000636142100,5,bufwrite,2,4,3,5
00000006361724A0,4,bufwrite,2,4,3,0
00000006361A6B60,5,bufwrite,4,3,4,7
00000006361AF1C0,4,bufwrite,4,3,4,0
00000006361D65A0,4,bufwrite,2,4,3,0
00000006361F0180,5,bufwrite,2,4,3,7
000000063622E780,4,bufwrite,4,3,4,0
0000000636251200,5,bufwrite,4,3,4,1
00000006362630E0,4,bufwrite,2,4,3,0
000000063627F460,5,bufwrite,2,4,3,1
00000006362A71E0,4,bufwrite,4,3,4,0
00000006362CA960,5,bufwrite,4,3,4,5
00000006362DEE80,4,bufwrite,2,4,3,0
000000063632E5A0,5,bufwrite,2,4,3,5
00000006363320E0,4,bufwrite,4,3,4,0
00000006363647C0,4,bufwrite,2,4,3,0
00000006363A9B40,5,bufwrite,4,3,4,6
00000006363AAF00,4,bufwrite,4,3,4,0
00000006363E28C0,4,bufwrite,2,4,3,0
00000006363E54A0,5,bufwrite,2,4,3,6
000000063642CD40,4,bufwrite,4,3,4,0
0000000636455020,4,bufwrite,2,4,3,0
000000063648A4A0,5,bufwrite,4,3,4,1
000000063649B420,4,bufwrite,4,3,4,0
00000006364B7E00,5,bufwrite,2,4,3,1
00000006364CC580,4,bufwrite,2,4,3,0
0000000636505E20,6,bufwrite,3,1,3,4
000000063650B080,5,bufwrite,4,3,4,7
000000063651BE60,4,bufwrite,4,3,4,0
0000000636530B40,5,bufwrite,2,4,3,7
000000063655B820,6,bufwrite,4,3,4,2
0000000636561460,4,bufwrite,2,4,3,0
000000063656E6A0,5,bufwrite,4,3,4,5
00000006365A1E80,5,bufwrite,2,4,3,5
00000006365A2640,4,bufwrite,4,3,4,0
00000006365B9E40,6,bufwrite,2,4,3,2
00000006365D2D00,4,bufwrite,2,4,3,0
0000000636615DA0,6,bufwrite,4,3,4,7
0000000636631E40,4,bufwrite,4,3,4,0
